opcode;iset;family;annotate;issimd;inelttype;ineltsz;readsz;nb_oprns;oprn_1;oprn_2;oprn_3;oprn_4;nb_impl_oprns;
VPMADDUBSW;AVX512BW;FM_ADD;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMADDUBSW;AVX;FM_ADD;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMADDWD;AVX2;FM_ADD;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMADDWD;AVX512BW;FM_ADD;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMADDWD;AVX512BW;FM_ADD;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMADDWD;AVX512BW;FM_ADD;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMADDWD;AVX;FM_ADD;A_NA;S_YES;T_INT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXSB;AVX2;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXSB;AVX512BW;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXSB;AVX512BW;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXSB;AVX512BW;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMAXSB;AVX;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXSD;AVX2;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXSD;AVX512F;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXSD;AVX512F;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXSD;AVX512F;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMAXSD;AVX;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXSQ;AVX512F;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXSQ;AVX512F;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXSQ;AVX512F;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_64b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMAXSW;AVX2;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXSW;AVX512BW;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXSW;AVX512BW;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXSW;AVX512BW;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMAXSW;AVX;FM_MAX;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXUB;AVX2;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXUB;AVX512BW;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXUB;AVX512BW;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXUB;AVX512BW;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMAXUB;AVX;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXUD;AVX2;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXUD;AVX512F;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXUD;AVX512F;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXUD;AVX512F;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMAXUD;AVX;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXUQ;AVX512F;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXUQ;AVX512F;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXUQ;AVX512F;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_64b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMAXUW;AVX2;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXUW;AVX512BW;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMAXUW;AVX512BW;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMAXUW;AVX512BW;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMAXUW;AVX;FM_MAX;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINSB;AVX2;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINSB;AVX512BW;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINSB;AVX512BW;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINSB;AVX512BW;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMINSB;AVX;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINSD;AVX2;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINSD;AVX512F;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINSD;AVX512F;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINSD;AVX512F;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMINSD;AVX;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINSQ;AVX512F;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINSQ;AVX512F;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINSQ;AVX512F;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_64b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMINSW;AVX2;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINSW;AVX512BW;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINSW;AVX512BW;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINSW;AVX512BW;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMINSW;AVX;FM_MIN;A_NA;S_YES;T_SINT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINUB;AVX2;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINUB;AVX512BW;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINUB;AVX512BW;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINUB;AVX512BW;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMINUB;AVX;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_8b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINUD;AVX2;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINUD;AVX512F;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINUD;AVX512F;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINUD;AVX512F;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMINUD;AVX;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_32b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINUQ;AVX512F;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_64b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINUQ;AVX512F;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_64b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINUQ;AVX512F;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_64b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMINUW;AVX2;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINUW;AVX512BW;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMINUW;AVX512BW;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_256b;3;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_YMM_WRITE;;0;
VPMINUW;AVX512BW;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_512b;3;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_ZMM_WRITE;;0;
VPMINUW;AVX;FM_MIN;A_NA;S_YES;T_UINT;DATASZ_16b;DATASZ_128b;3;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
VPMOVB2M;AVX512BW;FM_CVT;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_16b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVB2M;AVX512BW;FM_CVT;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_32b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVB2M;AVX512BW;FM_CVT;A_NA;S_YES;T_INT;DATASZ_8b;DATASZ_64b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVD2M;AVX512DQ;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_16b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVD2M;AVX512DQ;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_4b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVD2M;AVX512DQ;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_8b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVDB;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVDB;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVDB;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVDW;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVDW;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVDW;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_32b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VPMOVM2B;AVX512BW;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_8b;DATASZ_16b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVM2B;AVX512BW;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_8b;DATASZ_32b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VPMOVM2B;AVX512BW;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_8b;DATASZ_64b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VPMOVM2D;AVX512DQ;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_32b;DATASZ_16b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VPMOVM2D;AVX512DQ;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_32b;DATASZ_4b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVM2D;AVX512DQ;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_32b;DATASZ_8b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VPMOVM2Q;AVX512DQ;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_64b;DATASZ_2b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVM2Q;AVX512DQ;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_64b;DATASZ_4b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VPMOVM2Q;AVX512DQ;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_64b;DATASZ_8b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VPMOVM2W;AVX512BW;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_16b;DATASZ_16b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VPMOVM2W;AVX512BW;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_16b;DATASZ_32b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_ZMM_WRITE;;;0;
VPMOVM2W;AVX512BW;FM_CVT;A_NA;S_YES;T_BIT;DATASZ_16b;DATASZ_8b;2;OPRN_REGISTER_MASK_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVMSKB;AVX2;FM_MASK;A_NA;S_YES;T_BIT;DATASZ_8b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
VPMOVMSKB;AVX2;FM_MASK;A_NA;S_YES;T_BIT;DATASZ_8b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_STDQUAD_WRITE;;;0;
VPMOVMSKB;AVX;FM_MASK;A_NA;S_YES;T_BIT;DATASZ_8b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
VPMOVMSKB;AVX;FM_MASK;A_NA;S_YES;T_BIT;DATASZ_8b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDQUAD_WRITE;;;0;
VPMOVQ2M;AVX512DQ;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_2b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVQ2M;AVX512DQ;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_4b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVQ2M;AVX512DQ;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_8b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_MASK_WRITE;;;0;
VPMOVQB;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVQB;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVQB;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVQD;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVQD;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVQD;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
VPMOVQW;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVQW;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVQW;AVX512F;FM_CVT;A_NA;S_YES;T_INT;DATASZ_64b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVSDB;AVX512F;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVSDB;AVX512F;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVSDB;AVX512F;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVSDW;AVX512F;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVSDW;AVX512F;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_256b;2;OPRN_REGISTER_YMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
VPMOVSDW;AVX512F;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_512b;2;OPRN_REGISTER_ZMM_READ;OPRN_REGISTER_YMM_WRITE;;;0;
